上游表,,,,业务区-old,,,
inc_day,inc_dayhour,all_order_num,air_order_num,area_all_order_num,area_air_order_num,diff_all,diff_air
20230730,2023073015,11766755,969296,11766755,969296,0,0
20230730,2023073016,13414803,1127015,13414803,1127015,0,0
20230730,2023073017,15143457,1300425,15143457,1300425,0,0
20230730,2023073018,16705569,1458598,16705569,1458598,0,0
20230730,2023073019,17865424,1559111,17865424,1559111,0,0
20230730,2023073020,18676111,1619613,18676111,1619613,0,0
20230730,2023073021,19327926,1665465,19327926,1665465,0,0
20230730,2023073022,19915597,1699933,19915597,1699933,0,0
20230730,2023073023,20450408,1724970,20450408,1724970,0,0
20230730,2023073024,20866894,1747093,20866894,1747093,0,0
20230731,2023073101,279075,18267,279075,18267,0,0
20230731,2023073102,486673,26803,486673,26803,0,0
20230731,2023073103,616881,31637,616881,31637,0,0
20230731,2023073104,663632,35551,663632,35551,0,0
20230731,2023073105,699813,39346,699813,39346,0,0
20230731,2023073106,748798,45901,748798,45901,0,0
20230731,2023073107,890392,56494,890392,56494,0,0
20230731,2023073108,1596558,88381,1596558,88381,0,0
20230731,2023073109,3141589,222530,3141589,222530,0,0
20230731,2023073110,5528077,450193,5528077,450193,0,0
20230731,2023073111,7861753,708400,7861753,708400,0,0
20230731,2023073112,9935424,942563,9935424,942563,0,0
20230731,2023073113,11299623,1095077,11299623,1095077,0,0
20230731,2023073114,13212427,1304187,13212427,1304187,0,0
20230731,2023073115,15606388,1599079,15606388,1599079,0,0
20230731,2023073116,18214785,1912670,18214785,1912670,0,0
20230731,2023073117,21057998,2276759,21057998,2276759,0,0
20230731,2023073118,23591846,2585224,23591846,2585224,0,0
20230731,2023073119,25284879,2769523,25284879,2769523,0,0
20230731,2023073120,26398481,2866042,26398481,2866042,0,0
20230731,2023073121,27238815,2937057,27238815,2937057,0,0
20230731,2023073122,27924727,2985482,27924727,2985482,0,0
20230731,2023073123,28488803,3016625,28488803,3016625,0,0
20230731,2023073124,28958710,3042716,28958710,3042716,0,0
20230801,2023080101,333676,24166,333676,24166,0,0
20230801,2023080102,544418,34518,544418,34518,0,0
20230801,2023080103,667121,40516,667121,40516,0,0
20230801,2023080104,734247,45241,734247,45241,0,0
20230801,2023080105,773051,48949,773051,48949,0,0
20230801,2023080106,834509,58370,834509,58370,0,0
20230801,2023080107,985363,67094,985363,67094,0,0
20230801,2023080108,1750518,102293,1750518,102293,0,0
20230801,2023080109,3310712,239785,3310712,239785,0,0
20230801,2023080110,5675517,471900,5675517,471900,0,0
20230801,2023080111,7954338,718828,7954338,718828,0,0
20230801,2023080112,10015403,946647,10015403,946647,0,0
20230801,2023080113,11363408,1101134,11363408,1101134,0,0
20230801,2023080114,13249253,1300689,13249253,1300689,0,0
20230801,2023080115,15624711,1590844,15624711,1590844,0,0
20230801,2023080116,18240445,1912926,18240445,1912926,0,0
20230801,2023080117,21035335,2272708,21035335,2272708,0,0
20230801,2023080118,23530354,2588628,23530354,2588628,0,0
20230801,2023080119,25202813,2770956,25202813,2770956,0,0
20230801,2023080120,26280582,2868437,26280582,2868437,0,0
20230801,2023080121,27078476,2930363,27078476,2930363,0,0
20230801,2023080122,27725845,2975662,27725845,2975662,0,0
20230801,2023080123,28295716,3007937,28295716,3007937,0,0
20230801,2023080124,28724156,3029549,28724156,3029549,0,0
20230802,2023080201,293534,20491,293534,20491,0,0
20230802,2023080202,472931,28711,472931,28711,0,0
20230802,2023080203,568249,33741,568249,33741,0,0
20230802,2023080204,662836,38306,662836,38306,0,0
20230802,2023080205,703613,41434,703613,41434,0,0
20230802,2023080206,759867,48528,759867,48528,0,0
20230802,2023080207,906995,59824,906995,59824,0,0
20230802,2023080208,1610077,90639,1610077,90639,0,0
20230802,2023080209,3230442,227247,3230442,227247,0,0
20230802,2023080210,5609191,483522,5609191,483522,0,0
20230802,2023080211,7860799,741539,7860799,741539,0,0
